TABLE_NAME,STATE_CODE,DISTRICT_CODE,TOWN_CODE,AREA_NAME,MOTHER_TONGUE_CODE,MOTHER_TONGUE_NAME,TOTAL_P,TOTAL_M,TOTAL_F,RURAL_P,RURAL_M, RURAL_F,URBAN_P,URBAN_M, URBAN_F
C0116,28,000,000000,ANDHRA PRADESH,078000,78 LEPCHA ,3,2,1,0,0,0,3,2,1
C0116,28,000,000000,ANDHRA PRADESH,078001, Lepcha,3,2,1,0,0,0,3,2,1
C0116,28,000,000000,ANDHRA PRADESH,079000,79 LIANGMEI ,7,2,5,0,0,0,7,2,5
C0116,28,000,000000,ANDHRA PRADESH,079999,79 Others ,7,2,5,0,0,0,7,2,5
C0116,28,000,000000,ANDHRA PRADESH,081000,81 LOTHA ,18,9,9,0,0,0,18,9,9
C0116,28,000,000000,ANDHRA PRADESH,081001, Lotha,18,9,9,0,0,0,18,9,9
C0116,28,000,000000,ANDHRA PRADESH,082000,82 LUSHAI/MIZO ,249,154,95,0,0,0,249,154,95
C0116,28,000,000000,ANDHRA PRADESH,082005, Lushai/Mizo,249,154,95,0,0,0,249,154,95
C0116,28,000,000000,ANDHRA PRADESH,083000,83 MALTO ,4,3,1,0,0,0,4,3,1
C0116,28,000,000000,ANDHRA PRADESH,083002, Pahariya,4,3,1,0,0,0,4,3,1
C0116,28,000,000000,ANDHRA PRADESH,084000,84 MAO,10,5,5,0,0,0,10,5,5
C0116,28,000,000000,ANDHRA PRADESH,084001, Mao,6,3,3,0,0,0,6,3,3
C0116,28,000,000000,ANDHRA PRADESH,084999,84 Others ,4,2,2,0,0,0,4,2,2
C0116,28,000,000000,ANDHRA PRADESH,085000,85 MARAM,1,0,1,0,0,0,1,0,1
C0116,28,000,000000,ANDHRA PRADESH,085001, Maram ,1,0,1,0,0,0,1,0,1
C0116,28,000,000000,ANDHRA PRADESH,088000,88 MISHMI ,1,0,1,0,0,0,1,0,1
C0116,28,000,000000,ANDHRA PRADESH,088007, Mishmi,1,0,1,0,0,0,1,0,1
C0116,28,000,000000,ANDHRA PRADESH,089000,89 MOGH ,2,1,1,0,0,0,2,1,1
C0116,28,000,000000,ANDHRA PRADESH,089004, Mogh,2,1,1,0,0,0,2,1,1
C0116,28,000,000000,ANDHRA PRADESH,090000,90 MONPA ,6,4,2,0,0,0,6,4,2
C0116,28,000,000000,ANDHRA PRADESH,090003, Monpa,6,4,2,0,0,0,6,4,2
C0116,28,000,000000,ANDHRA PRADESH,091000,91 MUNDA,50,23,27,0,0,0,50,23,27
C0116,28,000,000000,ANDHRA PRADESH,091006, Kol,1,0,1,0,0,0,1,0,1
C0116,28,000,000000,ANDHRA PRADESH,091009, Munda,39,18,21,0,0,0,39,18,21
C0116,28,000,000000,ANDHRA PRADESH,091999,91 Others ,10,5,5,0,0,0,10,5,5
C0116,28,000,000000,ANDHRA PRADESH,092000,92 MUNDARI ,41,28,13,0,0,0,41,28,13
C0116,28,000,000000,ANDHRA PRADESH,092005, Mundari,41,28,13,0,0,0,41,28,13
C0116,28,000,000000,ANDHRA PRADESH,093000,93 NICOBARESE ,5,4,1,0,0,0,5,4,1
C0116,28,000,000000,ANDHRA PRADESH,093001, Nicobarese,5,4,1,0,0,0,5,4,1
C0116,28,000,000000,ANDHRA PRADESH,094000,94 NISSI/DAFLA ,7,2,5,0,0,0,7,2,5
C0116,28,000,000000,ANDHRA PRADESH,094001, Apatani,3,0,3,0,0,0,3,0,3
C0116,28,000,000000,ANDHRA PRADESH,094007, Nissi/Dafla,1,1,0,0,0,0,1,1,0
C0116,28,000,000000,ANDHRA PRADESH,094008, Tagin,1,0,1,0,0,0,1,0,1
C0116,28,000,000000,ANDHRA PRADESH,094999,94 Others ,2,1,1,0,0,0,2,1,1
C0116,28,000,000000,ANDHRA PRADESH,096000,96 PAITE,22,11,11,0,0,0,22,11,11
C0116,28,000,000000,ANDHRA PRADESH,096002, Paite,22,11,11,0,0,0,22,11,11
C0116,28,000,000000,ANDHRA PRADESH,097000,97 PARJI ,16,16,0,0,0,0,16,16,0
C0116,28,000,000000,ANDHRA PRADESH,097999,97 Others ,16,16,0,0,0,0,16,16,0
C0116,28,000,000000,ANDHRA PRADESH,100000,100 PHOM ,3,0,3,0,0,0,3,0,3
C0116,28,000,000000,ANDHRA PRADESH,100001, Phom,3,0,3,0,0,0,3,0,3
C0116,28,000,000000,ANDHRA PRADESH,101000,101 POCHURY,4,2,2,0,0,0,4,2,2
C0116,28,000,000000,ANDHRA PRADESH,101006, Pochury,4,2,2,0,0,0,4,2,2
C0116,28,000,000000,ANDHRA PRADESH,104000,104 RENGMA ,4,2,2,0,0,0,4,2,2
C0116,28,000,000000,ANDHRA PRADESH,104001, Rengma,4,2,2,0,0,0,4,2,2
C0116,28,000,000000,ANDHRA PRADESH,106000,106 SAVARA,946,532,414,0,0,0,946,532,414
C0116,28,000,000000,ANDHRA PRADESH,106004, Savara,946,532,414,0,0,0,946,532,414
C0116,28,000,000000,ANDHRA PRADESH,107000,107 SEMA,9,5,4,0,0,0,9,5,4
C0116,28,000,000000,ANDHRA PRADESH,107002, Sema,9,5,4,0,0,0,9,5,4
C0116,28,000,000000,ANDHRA PRADESH,108000,108 SHERPA ,19,14,5,0,0,0,19,14,5
C0116,28,000,000000,ANDHRA PRADESH,108001, Sherpa,19,14,5,0,0,0,19,14,5
C0116,28,000,000000,ANDHRA PRADESH,111000,111 TAMANG ,1,1,0,0,0,0,1,1,0
C0116,28,000,000000,ANDHRA PRADESH,111001, Tamang,1,1,0,0,0,0,1,1,0
C0116,28,000,000000,ANDHRA PRADESH,112000,112 TANGKHUL ,8,5,3,0,0,0,8,5,3
C0116,28,000,000000,ANDHRA PRADESH,112008, Tangkhul,8,5,3,0,0,0,8,5,3
C0116,28,000,000000,ANDHRA PRADESH,113000,113 TANGSA,3,0,3,0,0,0,3,0,3
C0116,28,000,000000,ANDHRA PRADESH,113999,113 Others,3,0,3,0,0,0,3,0,3
C0116,28,000,000000,ANDHRA PRADESH,114000,114 THADO ,41,21,20,0,0,0,41,21,20
C0116,28,000,000000,ANDHRA PRADESH,114015, Thado,34,17,17,0,0,0,34,17,17
C0116,28,000,000000,ANDHRA PRADESH,114999,114 Others,7,4,3,0,0,0,7,4,3
C0116,28,000,000000,ANDHRA PRADESH,115000,115 TIBETAN ,16,5,11,0,0,0,16,5,11
C0116,28,000,000000,ANDHRA PRADESH,115008, Tibetan,10,0,10,0,0,0,10,0,10
C0116,28,000,000000,ANDHRA PRADESH,115011, Purkhi,1,1,0,0,0,0,1,1,0
C0116,28,000,000000,ANDHRA PRADESH,115999,115 Others,5,4,1,0,0,0,5,4,1
C0116,28,000,000000,ANDHRA PRADESH,116000,116 TRIPURI ,37,22,15,0,0,0,37,22,15
C0116,28,000,000000,ANDHRA PRADESH,116007, Kokbarak,23,11,12,0,0,0,23,11,12
C0116,28,000,000000,ANDHRA PRADESH,116011, Reang,1,0,1,0,0,0,1,0,1
C0116,28,000,000000,ANDHRA PRADESH,116014, Tripuri,13,11,2,0,0,0,13,11,2
C0116,28,000,000000,ANDHRA PRADESH,117000,117 TULU ,515,265,250,0,0,0,515,265,250
C0116,28,000,000000,ANDHRA PRADESH,117009, Tulu,485,247,238,0,0,0,485,247,238
C0116,28,000,000000,ANDHRA PRADESH,117999,117 Others ,30,18,12,0,0,0,30,18,12
C0116,28,000,000000,ANDHRA PRADESH,118000,118 VAIPHEI ,16,7,9,0,0,0,16,7,9
C0116,28,000,000000,ANDHRA PRADESH,118002, Vaiphei,16,7,9,0,0,0,16,7,9
C0116,28,000,000000,ANDHRA PRADESH,119000,119 WANCHO,7,2,5,0,0,0,7,2,5
C0116,28,000,000000,ANDHRA PRADESH,119001, Wancho,7,2,5,0,0,0,7,2,5
C0116,28,000,000000,ANDHRA PRADESH,121000,121 ZELIANG ,1,1,0,0,0,0,1,1,0
C0116,28,000,000000,ANDHRA PRADESH,121001, Zeliang,1,1,0,0,0,0,1,1,0
C0116,28,000,000000,ANDHRA PRADESH,123000,123 ZOU ,30,8,22,0,0,0,30,8,22
C0116,28,000,000000,ANDHRA PRADESH,123001, Zou,30,8,22,0,0,0,30,8,22
C0116,28,000,000000,ANDHRA PRADESH,124000,124 OTHERS,10711,5495,5216,0,0,0,10711,5495,5216
C0116,28,532,000000,Adilabad,001000,1 ASSAMESE,9,6,3,0,0,0,9,6,3
C0116,28,532,000000,Adilabad,001002, Assamese,9,6,3,0,0,0,9,6,3
C0116,28,532,000000,Adilabad,002000,2 BENGALI ,1369,721,648,0,0,0,1369,721,648
C0116,28,532,000000,Adilabad,002007, Bengali,1369,721,648,0,0,0,1369,721,648
C0116,28,532,000000,Adilabad,003000,3 BODO ,1,1,0,0,0,0,1,1,0
C0116,28,532,000000,Adilabad,003003, Kachari,1,1,0,0,0,0,1,1,0
C0116,28,532,000000,Adilabad,004000,4 DOGRI ,5,4,1,0,0,0,5,4,1
C0116,28,532,000000,Adilabad,004001, Dogri,5,4,1,0,0,0,5,4,1
C0116,28,532,000000,Adilabad,005000,5 GUJARATI,2335,1209,1126,0,0,0,2335,1209,1126
C0116,28,532,000000,Adilabad,005018, Gujarati,1976,1038,938,0,0,0,1976,1038,938
C0116,28,532,000000,Adilabad,005057, Saurashtra/Saurashtri,5,2,3,0,0,0,5,2,3
C0116,28,532,000000,Adilabad,005999,5 Others,354,169,185,0,0,0,354,169,185
C0116,28,532,000000,Adilabad,006000,6 HINDI ,31624,16096,15528,0,0,0,31624,16096,15528
C0116,28,532,000000,Adilabad,006066, Banjari,335,179,156,0,0,0,335,179,156
C0116,28,532,000000,Adilabad,006102, Bhojpuri,216,122,94,0,0,0,216,122,94
C0116,28,532,000000,Adilabad,006173, Dhundhari,1,0,1,0,0,0,1,0,1
C0116,28,532,000000,Adilabad,006235, Haryanvi,8,5,3,0,0,0,8,5,3
C0116,28,532,000000,Adilabad,006240, Hindi,17619,9061,8558,0,0,0,17619,9061,8558
C0116,28,532,000000,Adilabad,006320, Khortha/Khotta,5,2,3,0,0,0,5,2,3
C0116,28,532,000000,Adilabad,006353, Lamani/Lambadi,9525,4636,4889,0,0,0,9525,4636,4889
C0116,28,532,000000,Adilabad,006400, Marwari,2736,1444,1292,0,0,0,2736,1444,1292
C0116,28,532,000000,Adilabad,006489, Rajasthani,432,239,193,0,0,0,432,239,193
C0116,28,532,000000,Adilabad,006503, Sadan/Sadri,2,2,0,0,0,0,2,2,0
C0116,28,532,000000,Adilabad,006541, Sugali,24,11,13,0,0,0,24,11,13
C0116,28,532,000000,Adilabad,006999,6 Others,721,395,326,0,0,0,721,395,326
C0116,28,532,000000,Adilabad,007000,7 KANNADA,335,175,160,0,0,0,335,175,160
C0116,28,532,000000,Adilabad,007016, Kannada,328,173,155,0,0,0,328,173,155
C0116,28,532,000000,Adilabad,007999,7 Others,7,2,5,0,0,0,7,2,5
C0116,28,532,000000,Adilabad,009000,9 KONKANI,41,17,24,0,0,0,41,17,24
C0116,28,532,000000,Adilabad,009011, Konkani,36,15,21,0,0,0,36,15,21
C0116,28,532,000000,Adilabad,009013, Kudubi/Kudumbi,1,1,0,0,0,0,1,1,0
C0116,28,532,000000,Adilabad,009999,9 Others,4,1,3,0,0,0,4,1,3
C0116,28,532,000000,Adilabad,010000,10 MAITHILI ,31,18,13,0,0,0,31,18,13
C0116,28,532,000000,Adilabad,010008, Maithili,31,18,13,0,0,0,31,18,13
C0116,28,532,000000,Adilabad,011000,11 MALAYALAM,633,307,326,0,0,0,633,307,326
C0116,28,532,000000,Adilabad,011016, Malayalam,633,307,326,0,0,0,633,307,326
C0116,28,532,000000,Adilabad,012000,12 MANIPURI ,7,4,3,0,0,0,7,4,3
C0116,28,532,000000,Adilabad,012003, Manipuri,7,4,3,0,0,0,7,4,3
C0116,28,532,000000,Adilabad,013000,13 MARATHI ,44753,22342,22411,0,0,0,44753,22342,22411
C0116,28,532,000000,Adilabad,013004, Are,5,2,3,0,0,0,5,2,3
C0116,28,532,000000,Adilabad,013071, Marathi,44725,22328,22397,0,0,0,44725,22328,22397
C0116,28,532,000000,Adilabad,013999,13 Others,23,12,11,0,0,0,23,12,11
C0116,28,532,000000,Adilabad,014000,14 NEPALI ,123,70,53,0,0,0,123,70,53
C0116,28,532,000000,Adilabad,014011, Nepali,123,70,53,0,0,0,123,70,53
C0116,28,532,000000,Adilabad,015000,15 ODIA ,865,457,408,0,0,0,865,457,408
C0116,28,532,000000,Adilabad,015043, Odia,834,443,391,0,0,0,834,443,391
C0116,28,532,000000,Adilabad,015055, Relli,31,14,17,0,0,0,31,14,17
C0116,28,532,000000,Adilabad,016000,16 PUNJABI ,414,230,184,0,0,0,414,230,184
C0116,28,532,000000,Adilabad,016038, Punjabi,414,230,184,0,0,0,414,230,184
C0116,28,532,000000,Adilabad,017000,17 SANSKRIT ,3,2,1,0,0,0,3,2,1
C0116,28,532,000000,Adilabad,017002, Sanskrit,3,2,1,0,0,0,3,2,1
C0116,28,532,000000,Adilabad,018000,18 SANTALI ,3,1,2,0,0,0,3,1,2
C0116,28,532,000000,Adilabad,018999,18 Others,3,1,2,0,0,0,3,1,2
C0116,28,532,000000,Adilabad,019000,19 SINDHI,145,79,66,0,0,0,145,79,66
C0116,28,532,000000,Adilabad,019008, Kachchhi,26,16,10,0,0,0,26,16,10
C0116,28,532,000000,Adilabad,019014, Sindhi,115,62,53,0,0,0,115,62,53
C0116,28,532,000000,Adilabad,019999,19 Others,4,1,3,0,0,0,4,1,3
C0116,28,532,000000,Adilabad,020000,20 TAMIL ,1288,666,622,0,0,0,1288,666,622
C0116,28,532,000000,Adilabad,020009, Kaikadi,7,4,3,0,0,0,7,4,3
C0116,28,532,000000,Adilabad,020027, Tamil,1114,579,535,0,0,0,1114,579,535
C0116,28,532,000000,Adilabad,020029, Yerukala/Yerukula,162,80,82,0,0,0,162,80,82
C0116,28,532,000000,Adilabad,020999,20 Others,5,3,2,0,0,0,5,3,2
C0116,28,532,000000,Adilabad,021000,21 TELUGU ,502391,254158,248233,0,0,0,502391,254158,248233
C0116,28,532,000000,Adilabad,021046, Telugu,502299,254111,248188,0,0,0,502299,254111,248188
C0116,28,532,000000,Adilabad,021048, Vadari,92,47,45,0,0,0,92,47,45
C0116,28,532,000000,Adilabad,022000,22 URDU,165220,83677,81543,0,0,0,165220,83677,81543
C0116,28,532,000000,Adilabad,022015, Urdu,165210,83674,81536,0,0,0,165210,83674,81536
C0116,28,532,000000,Adilabad,022999,22 Others,10,3,7,0,0,0,10,3,7
C0116,28,532,000000,Adilabad,028000,28 ARABIC/ARBI ,42,22,20,0,0,0,42,22,20
C0116,28,532,000000,Adilabad,028001, Arabic/Arbi,42,22,20,0,0,0,42,22,20
C0116,28,532,000000,Adilabad,040000,40 ENGLISH ,117,65,52,0,0,0,117,65,52
C0116,28,532,000000,Adilabad,040001, English,117,65,52,0,0,0,117,65,52
C0116,28,532,000000,Adilabad,044000,44 GONDI,7186,3238,3948,0,0,0,7186,3238,3948
C0116,28,532,000000,Adilabad,044007, Gondi,7147,3210,3937,0,0,0,7147,3210,3937
C0116,28,532,000000,Adilabad,044999,44 Others,39,28,11,0,0,0,39,28,11
C0116,28,532,000000,Adilabad,045000,45 HALABI,4,2,2,0,0,0,4,2,2
C0116,28,532,000000,Adilabad,045999,45 Others,4,2,2,0,0,0,4,2,2
C0116,28,532,000000,Adilabad,054000,54 KHARIA ,3,1,2,0,0,0,3,1,2
C0116,28,532,000000,Adilabad,054005, Kharia,3,1,2,0,0,0,3,1,2
C0116,28,532,000000,Adilabad,063000,63 KOLAMI ,583,370,213,0,0,0,583,370,213
C0116,28,532,000000,Adilabad,063001, Kolami,583,370,213,0,0,0,583,370,213
C0116,28,532,000000,Adilabad,069000,69 KOYA ,186,82,104,0,0,0,186,82,104
C0116,28,532,000000,Adilabad,069002, Koya,186,82,104,0,0,0,186,82,104
C0116,28,532,000000,Adilabad,075000,75 LAHNDA ,23,13,10,0,0,0,23,13,10
C0116,28,532,000000,Adilabad,075006, Hindi Multani,23,13,10,0,0,0,23,13,10
C0116,28,532,000000,Adilabad,117000,117 TULU ,3,2,1,0,0,0,3,2,1
C0116,28,532,000000,Adilabad,117999,117 Others ,3,2,1,0,0,0,3,2,1
C0116,28,532,000000,Adilabad,124000,124 OTHERS,517,259,258,0,0,0,517,259,258
C0116,28,532,802896,Adilabad (M),002000,2 BENGALI ,106,59,47,0,0,0,106,59,47
C0116,28,532,802896,Adilabad (M),002007, Bengali,106,59,47,0,0,0,106,59,47
C0116,28,532,802896,Adilabad (M),003000,3 BODO ,1,1,0,0,0,0,1,1,0
C0116,28,532,802896,Adilabad (M),003003, Kachari,1,1,0,0,0,0,1,1,0
C0116,28,532,802896,Adilabad (M),005000,5 GUJARATI,965,500,465,0,0,0,965,500,465
C0116,28,532,802896,Adilabad (M),005018, Gujarati,873,460,413,0,0,0,873,460,413
C0116,28,532,802896,Adilabad (M),005999,5 Others,92,40,52,0,0,0,92,40,52
C0116,28,532,802896,Adilabad (M),006000,6 HINDI ,7789,4005,3784,0,0,0,7789,4005,3784
C0116,28,532,802896,Adilabad (M),006066, Banjari,214,108,106,0,0,0,214,108,106
C0116,28,532,802896,Adilabad (M),006102, Bhojpuri,4,1,3,0,0,0,4,1,3
C0116,28,532,802896,Adilabad (M),006173, Dhundhari,1,0,1,0,0,0,1,0,1
C0116,28,532,802896,Adilabad (M),006235, Haryanvi,8,5,3,0,0,0,8,5,3
C0116,28,532,802896,Adilabad (M),006240, Hindi,5326,2722,2604,0,0,0,5326,2722,2604
C0116,28,532,802896,Adilabad (M),006353, Lamani/Lambadi,1243,639,604,0,0,0,1243,639,604
C0116,28,532,802896,Adilabad (M),006400, Marwari,658,348,310,0,0,0,658,348,310
C0116,28,532,802896,Adilabad (M),006489, Rajasthani,99,55,44,0,0,0,99,55,44
C0116,28,532,802896,Adilabad (M),006541, Sugali,3,2,1,0,0,0,3,2,1
C0116,28,532,802896,Adilabad (M),006999,6 Others,233,125,108,0,0,0,233,125,108
C0116,28,532,802896,Adilabad (M),007000,7 KANNADA,50,29,21,0,0,0,50,29,21
C0116,28,532,802896,Adilabad (M),007016, Kannada,50,29,21,0,0,0,50,29,21
C0116,28,532,802896,Adilabad (M),009000,9 KONKANI,5,2,3,0,0,0,5,2,3
C0116,28,532,802896,Adilabad (M),009013, Kudubi/Kudumbi,1,1,0,0,0,0,1,1,0
C0116,28,532,802896,Adilabad (M),009999,9 Others,4,1,3,0,0,0,4,1,3
C0116,28,532,802896,Adilabad (M),010000,10 MAITHILI ,1,1,0,0,0,0,1,1,0
C0116,28,532,802896,Adilabad (M),010008, Maithili,1,1,0,0,0,0,1,1,0
C0116,28,532,802896,Adilabad (M),011000,11 MALAYALAM,58,31,27,0,0,0,58,31,27
C0116,28,532,802896,Adilabad (M),011016, Malayalam,58,31,27,0,0,0,58,31,27
C0116,28,532,802896,Adilabad (M),013000,13 MARATHI ,14634,7502,7132,0,0,0,14634,7502,7132
C0116,28,532,802896,Adilabad (M),013071, Marathi,14634,7502,7132,0,0,0,14634,7502,7132
C0116,28,532,802896,Adilabad (M),015000,15 ODIA ,36,31,5,0,0,0,36,31,5
C0116,28,532,802896,Adilabad (M),015043, Odia,36,31,5,0,0,0,36,31,5
C0116,28,532,802896,Adilabad (M),016000,16 PUNJABI ,121,63,58,0,0,0,121,63,58
C0116,28,532,802896,Adilabad (M),016038, Punjabi,121,63,58,0,0,0,121,63,58
C0116,28,532,802896,Adilabad (M),017000,17 SANSKRIT ,3,2,1,0,0,0,3,2,1
C0116,28,532,802896,Adilabad (M),017002, Sanskrit,3,2,1,0,0,0,3,2,1
C0116,28,532,802896,Adilabad (M),018000,18 SANTALI ,3,1,2,0,0,0,3,1,2
C0116,28,532,802896,Adilabad (M),018999,18 Others,3,1,2,0,0,0,3,1,2
C0116,28,532,802896,Adilabad (M),019000,19 SINDHI,25,13,12,0,0,0,25,13,12
C0116,28,532,802896,Adilabad (M),019008, Kachchhi,17,10,7,0,0,0,17,10,7
C0116,28,532,802896,Adilabad (M),019014, Sindhi,4,2,2,0,0,0,4,2,2
C0116,28,532,802896,Adilabad (M),019999,19 Others,4,1,3,0,0,0,4,1,3
C0116,28,532,802896,Adilabad (M),020000,20 TAMIL ,75,41,34,0,0,0,75,41,34
C0116,28,532,802896,Adilabad (M),020027, Tamil,74,40,34,0,0,0,74,40,34
C0116,28,532,802896,Adilabad (M),020029, Yerukala/Yerukula,1,1,0,0,0,0,1,1,0
C0116,28,532,802896,Adilabad (M),021000,21 TELUGU ,52270,26229,26041,0,0,0,52270,26229,26041
C0116,28,532,802896,Adilabad (M),021046, Telugu,52265,26228,26037,0,0,0,52265,26228,26037
C0116,28,532,802896,Adilabad (M),021048, Vadari,5,1,4,0,0,0,5,1,4
C0116,28,532,802896,Adilabad (M),022000,22 URDU,40007,20430,19577,0,0,0,40007,20430,19577
C0116,28,532,802896,Adilabad (M),022015, Urdu,40007,20430,19577,0,0,0,40007,20430,19577
C0116,28,532,802896,Adilabad (M),040000,40 ENGLISH ,10,2,8,0,0,0,10,2,8
C0116,28,532,802896,Adilabad (M),040001, English,10,2,8,0,0,0,10,2,8
C0116,28,532,802896,Adilabad (M),044000,44 GONDI,699,346,353,0,0,0,699,346,353
C0116,28,532,802896,Adilabad (M),044007, Gondi,689,341,348,0,0,0,689,341,348
C0116,28,532,802896,Adilabad (M),044999,44 Others,10,5,5,0,0,0,10,5,5
C0116,28,532,802896,Adilabad (M),054000,54 KHARIA ,1,1,0,0,0,0,1,1,0
C0116,28,532,802896,Adilabad (M),054005, Kharia,1,1,0,0,0,0,1,1,0
C0116,28,532,802896,Adilabad (M),063000,63 KOLAMI ,64,30,34,0,0,0,64,30,34
C0116,28,532,802896,Adilabad (M),063001, Kolami,64,30,34,0,0,0,64,30,34
C0116,28,532,802896,Adilabad (M),069000,69 KOYA ,3,2,1,0,0,0,3,2,1
C0116,28,532,802896,Adilabad (M),069002, Koya,3,2,1,0,0,0,3,2,1
C0116,28,532,802896,Adilabad (M),124000,124 OTHERS,241,127,114,0,0,0,241,127,114
C0116,28,532,802897,Kagaznagar (M),001000,1 ASSAMESE,5,3,2,0,0,0,5,3,2
C0116,28,532,802897,Kagaznagar (M),001002, Assamese,5,3,2,0,0,0,5,3,2
C0116,28,532,802897,Kagaznagar (M),002000,2 BENGALI ,689,347,342,0,0,0,689,347,342
C0116,28,532,802897,Kagaznagar (M),002007, Bengali,689,347,342,0,0,0,689,347,342
C0116,28,532,802897,Kagaznagar (M),005000,5 GUJARATI,185,106,79,0,0,0,185,106,79
C0116,28,532,802897,Kagaznagar (M),005018, Gujarati,133,78,55,0,0,0,133,78,55
C0116,28,532,802897,Kagaznagar (M),005057, Saurashtra/Saurashtri,5,2,3,0,0,0,5,2,3
C0116,28,532,802897,Kagaznagar (M),005999,5 Others,47,26,21,0,0,0,47,26,21
C0116,28,532,802897,Kagaznagar (M),006000,6 HINDI ,4405,2244,2161,0,0,0,4405,2244,2161
C0116,28,532,802897,Kagaznagar (M),006066, Banjari,8,6,2,0,0,0,8,6,2
C0116,28,532,802897,Kagaznagar (M),006102, Bhojpuri,134,69,65,0,0,0,134,69,65
C0116,28,532,802897,Kagaznagar (M),006240, Hindi,3544,1809,1735,0,0,0,3544,1809,1735
C0116,28,532,802897,Kagaznagar (M),006353, Lamani/Lambadi,105,52,53,0,0,0,105,52,53
C0116,28,532,802897,Kagaznagar (M),006400, Marwari,533,268,265,0,0,0,533,268,265
C0116,28,532,802897,Kagaznagar (M),006489, Rajasthani,56,26,30,0,0,0,56,26,30
C0116,28,532,802897,Kagaznagar (M),006541, Sugali,3,2,1,0,0,0,3,2,1
C0116,28,532,802897,Kagaznagar (M),006999,6 Others,22,12,10,0,0,0,22,12,10
C0116,28,532,802897,Kagaznagar (M),007000,7 KANNADA,59,35,24,0,0,0,59,35,24
C0116,28,532,802897,Kagaznagar (M),007016, Kannada,59,35,24,0,0,0,59,35,24
C0116,28,532,802897,Kagaznagar (M),010000,10 MAITHILI ,18,10,8,0,0,0,18,10,8
C0116,28,532,802897,Kagaznagar (M),010008, Maithili,18,10,8,0,0,0,18,10,8
C0116,28,532,802897,Kagaznagar (M),011000,11 MALAYALAM,208,107,101,0,0,0,208,107,101
C0116,28,532,802897,Kagaznagar (M),011016, Malayalam,208,107,101,0,0,0,208,107,101
C0116,28,532,802897,Kagaznagar (M),012000,12 MANIPURI ,6,3,3,0,0,0,6,3,3
C0116,28,532,802897,Kagaznagar (M),012003, Manipuri,6,3,3,0,0,0,6,3,3
C0116,28,532,802897,Kagaznagar (M),013000,13 MARATHI ,3613,1747,1866,0,0,0,3613,1747,1866
C0116,28,532,802897,Kagaznagar (M),013071, Marathi,3613,1747,1866,0,0,0,3613,1747,1866
C0116,28,532,802897,Kagaznagar (M),014000,14 NEPALI ,5,3,2,0,0,0,5,3,2
C0116,28,532,802897,Kagaznagar (M),014011, Nepali,5,3,2,0,0,0,5,3,2
C0116,28,532,802897,Kagaznagar (M),015000,15 ODIA ,140,62,78,0,0,0,140,62,78
C0116,28,532,802897,Kagaznagar (M),015043, Odia,136,60,76,0,0,0,136,60,76
C0116,28,532,802897,Kagaznagar (M),015055, Relli,4,2,2,0,0,0,4,2,2
C0116,28,532,802897,Kagaznagar (M),016000,16 PUNJABI ,87,50,37,0,0,0,87,50,37
C0116,28,532,802897,Kagaznagar (M),016038, Punjabi,87,50,37,0,0,0,87,50,37
C0116,28,532,802897,Kagaznagar (M),019000,19 SINDHI,111,60,51,0,0,0,111,60,51
C0116,28,532,802897,Kagaznagar (M),019014, Sindhi,111,60,51,0,0,0,111,60,51
C0116,28,532,802897,Kagaznagar (M),020000,20 TAMIL ,324,152,172,0,0,0,324,152,172
C0116,28,532,802897,Kagaznagar (M),020027, Tamil,320,150,170,0,0,0,320,150,170
C0116,28,532,802897,Kagaznagar (M),020029, Yerukala/Yerukula,4,2,2,0,0,0,4,2,2
C0116,28,532,802897,Kagaznagar (M),021000,21 TELUGU ,30017,14878,15139,0,0,0,30017,14878,15139
C0116,28,532,802897,Kagaznagar (M),021046, Telugu,30017,14878,15139,0,0,0,30017,14878,15139
C0116,28,532,802897,Kagaznagar (M),022000,22 URDU,17543,8750,8793,0,0,0,17543,8750,8793
C0116,28,532,802897,Kagaznagar (M),022015, Urdu,17535,8747,8788,0,0,0,17535,8747,8788
C0116,28,532,802897,Kagaznagar (M),022999,22 Others,8,3,5,0,0,0,8,3,5
C0116,28,532,802897,Kagaznagar (M),044000,44 GONDI,67,36,31,0,0,0,67,36,31
C0116,28,532,802897,Kagaznagar (M),044007, Gondi,67,36,31,0,0,0,67,36,31
C0116,28,532,802897,Kagaznagar (M),063000,63 KOLAMI ,7,2,5,0,0,0,7,2,5
C0116,28,532,802897,Kagaznagar (M),063001, Kolami,7,2,5,0,0,0,7,2,5
C0116,28,532,802897,Kagaznagar (M),069000,69 KOYA ,63,38,25,0,0,0,63,38,25
C0116,28,532,802897,Kagaznagar (M),069002, Koya,63,38,25,0,0,0,63,38,25
C0116,28,532,802897,Kagaznagar (M),075000,75 LAHNDA ,1,1,0,0,0,0,1,1,0
C0116,28,532,802897,Kagaznagar (M),075006, Hindi Multani,1,1,0,0,0,0,1,1,0
C0116,28,532,802897,Kagaznagar (M),124000,124 OTHERS,30,15,15,0,0,0,30,15,15
C0116,28,532,802898,Bhainsa (M),002000,2 BENGALI ,36,22,14,0,0,0,36,22,14
C0116,28,532,802898,Bhainsa (M),002007, Bengali,36,22,14,0,0,0,36,22,14
C0116,28,532,802898,Bhainsa (M),005000,5 GUJARATI,98,48,50,0,0,0,98,48,50
C0116,28,532,802898,Bhainsa (M),005018, Gujarati,51,24,27,0,0,0,51,24,27
